Power Units_Bus Number,MW_15810,MVAr_15810,MW_15811,MVAr_15811,MW_15812,MVAr_15812,MW_15813,MVAr_15813,MW_15814,MVAr_15814,MW_15815,MVAr_15815,MW_15821,MVAr_15821,MW_15822,MVAr_15822,MW_15823,MVAr_15823,MW_15825,MVAr_15825,MW_15840,MVAr_15840,MW_15841,MVAr_15841,MW_158308,MVAr_158308,MW_158311,MVAr_158311,MW_158800,MVAr_158800
2024-12-02 06:00:00,2.02,-0.40,3.62,-0.45,6.33,-0.86,3.62,-0.45,2.02,-0.40,3.16,-0.43,6.48,0.34,-0.14,-0.04,-0.14,-0.04,6.48,0.34,0.00,0.00,6.43,1.86,13.13,-3.02,13.13,-3.02,0.00,0.00
2024-12-02 06:30:00,2.53,-0.32,3.78,-0.42,6.75,-0.74,3.78,-0.42,2.53,-0.32,3.38,-0.37,7.24,0.48,-0.14,-0.04,-0.14,-0.04,7.24,0.48,0.00,0.00,7.53,2.18,15.27,-1.92,15.27,-1.92,0.00,0.00
2024-12-02 07:00:00,2.98,-0.18,4.37,-0.32,7.51,-0.47,4.37,-0.32,2.98,-0.18,3.76,-0.24,9.09,1.06,-0.14,-0.04,-0.14,-0.04,9.09,1.06,0.00,0.00,8.54,2.47,16.83,-1.25,16.83,-1.25,0.00,0.00
2024-12-02 07:30:00,3.40,-0.01,4.84,-0.22,8.53,-0.24,4.84,-0.22,3.40,-0.01,4.26,-0.12,10.04,1.43,-0.14,-0.04,-0.14,-0.04,10.04,1.43,0.00,0.00,9.90,2.87,18.27,-0.54,18.27,-0.54,0.00,0.00
2024-12-02 08:00:00,4.05,0.36,5.47,0.06,10.15,0.61,5.47,0.06,4.05,0.36,5.07,0.30,9.54,1.30,-0.13,-0.04,-0.13,-0.04,9.54,1.30,0.00,0.00,11.37,3.30,19.75,0.27,19.75,0.27,0.00,0.00
2024-12-02 08:30:00,4.45,0.54,5.83,0.22,10.56,0.82,5.83,0.22,4.45,0.54,5.28,0.41,10.23,1.54,-0.12,-0.03,-0.12,-0.03,10.23,1.54,0.00,0.00,12.16,3.53,20.57,0.77,20.57,0.77,0.00,0.00
2024-12-02 09:00:00,4.78,0.62,5.92,0.28,11.01,1.03,5.92,0.28,4.78,0.62,5.50,0.52,10.70,1.74,-0.12,-0.03,-0.12,-0.03,10.70,1.74,0.00,0.00,12.67,3.68,20.44,0.99,20.44,0.99,0.00,0.00
2024-12-02 09:30:00,4.71,0.63,5.68,0.28,10.85,1.10,5.68,0.28,4.71,0.63,5.42,0.55,10.70,1.78,-0.10,-0.03,-0.10,-0.03,10.70,1.78,0.00,0.00,13.15,3.82,20.75,1.01,20.75,1.01,0.00,0.00
2024-12-02 10:00:00,4.79,0.61,5.68,0.31,11.02,1.12,5.68,0.31,4.79,0.61,5.51,0.56,10.85,1.71,-0.11,-0.03,-0.11,-0.03,10.85,1.71,0.00,0.00,13.05,3.78,20.87,1.13,20.87,1.13,0.00,0.00
2024-12-02 10:30:00,5.04,0.69,5.79,0.31,11.40,1.24,5.79,0.31,5.04,0.69,5.70,0.62,10.85,1.73,-0.11,-0.03,-0.11,-0.03,10.85,1.73,0.00,0.00,12.91,3.75,20.38,0.75,20.38,0.75,0.00,0.00
2024-12-02 11:00:00,4.93,0.59,5.93,0.29,11.36,1.14,5.93,0.29,4.93,0.59,5.68,0.57,10.00,1.38,-0.11,-0.03,-0.11,-0.03,10.00,1.38,0.00,0.00,13.06,3.79,20.85,1.26,20.85,1.26,0.00,0.00
2024-12-02 11:30:00,4.91,0.61,6.10,0.44,11.03,1.14,6.10,0.44,4.91,0.61,5.52,0.57,10.97,1.70,-0.11,-0.03,-0.11,-0.03,10.97,1.70,0.00,0.00,13.01,3.78,20.63,1.33,20.63,1.33,0.00,0.00
2024-12-02 12:00:00,5.07,0.73,6.10,0.44,11.30,1.28,6.10,0.44,5.07,0.73,5.65,0.64,10.46,1.70,-0.11,-0.03,-0.11,-0.03,10.46,1.70,0.00,0.00,13.03,3.78,21.00,1.38,21.00,1.38,0.00,0.00
2024-12-02 12:30:00,5.06,0.67,6.15,0.39,11.78,1.30,6.15,0.39,5.06,0.67,5.89,0.65,10.88,1.79,-0.11,-0.03,-0.11,-0.03,10.88,1.79,0.00,0.00,12.36,3.58,21.58,1.77,21.58,1.77,0.00,0.00
2024-12-02 13:00:00,5.13,0.70,6.24,0.38,12.90,1.87,6.24,0.38,5.13,0.70,6.45,0.94,11.87,2.01,-0.11,-0.03,-0.11,-0.03,11.87,2.01,0.00,0.00,12.31,3.57,21.24,1.50,21.24,1.50,0.00,0.00
2024-12-02 13:30:00,4.95,0.68,5.95,0.36,12.37,1.76,5.95,0.36,4.95,0.68,6.18,0.88,11.65,1.89,-0.11,-0.03,-0.11,-0.03,11.65,1.89,0.00,0.00,12.03,3.49,20.33,1.08,20.33,1.08,0.00,0.00
2024-12-02 14:00:00,4.80,0.60,5.90,0.44,11.75,1.47,5.90,0.44,4.80,0.60,5.88,0.74,10.48,1.69,-0.11,-0.03,-0.11,-0.03,10.48,1.69,0.00,0.00,12.82,3.72,20.71,1.21,20.71,1.21,0.00,0.00
2024-12-02 14:30:00,4.67,0.53,5.90,0.34,11.81,1.55,5.90,0.34,4.67,0.53,5.90,0.78,10.73,1.74,-0.10,-0.03,-0.10,-0.03,10.73,1.74,0.00,0.00,13.43,3.90,20.75,1.10,20.75,1.10,0.00,0.00
2024-12-02 15:00:00,4.98,0.66,5.95,0.24,11.71,1.51,5.95,0.24,4.98,0.66,5.86,0.76,9.90,1.47,-0.11,-0.03,-0.11,-0.03,9.90,1.47,0.00,0.00,13.29,3.86,20.70,1.01,20.70,1.01,0.00,0.00
2024-12-02 15:30:00,4.86,0.62,5.96,0.28,11.54,1.29,5.96,0.28,4.86,0.62,5.77,0.64,9.85,1.38,-0.11,-0.03,-0.11,-0.03,9.85,1.38,0.00,0.00,13.22,3.84,20.96,0.88,20.96,0.88,0.00,0.00
2024-12-02 16:00:00,4.74,0.58,5.97,0.24,12.04,1.37,5.97,0.24,4.74,0.58,6.02,0.68,10.10,1.38,-0.11,-0.03,-0.11,-0.03,10.10,1.38,0.00,0.00,13.27,3.85,21.22,0.75,21.22,0.75,0.00,0.00
2024-12-02 16:30:00,4.77,0.51,6.24,0.05,13.05,1.45,6.24,0.05,4.77,0.51,6.52,0.72,9.70,1.16,-0.11,-0.03,-0.11,-0.03,9.70,1.16,0.00,0.00,13.03,3.78,21.05,0.14,21.05,0.14,0.00,0.00
2024-12-02 17:00:00,4.37,-0.09,6.73,0.10,13.44,1.13,6.73,0.10,4.37,-0.09,6.72,0.56,9.24,0.69,-0.11,-0.03,-0.11,-0.03,9.24,0.69,0.00,0.00,12.45,3.61,21.17,0.01,21.17,0.01,0.00,0.00
2024-12-02 17:30:00,4.08,-0.21,7.16,0.29,14.02,0.86,7.16,0.29,4.08,-0.21,7.01,0.43,9.20,0.62,-0.11,-0.03,-0.11,-0.03,9.20,0.62,0.00,0.00,11.81,3.42,20.44,-0.32,20.44,-0.32,0.00,0.00
2024-12-02 18:00:00,3.97,-0.25,7.34,0.30,13.83,0.71,7.34,0.30,3.97,-0.25,6.92,0.36,9.37,0.64,-0.11,-0.03,-0.11,-0.03,9.37,0.64,0.00,0.00,11.60,3.36,20.29,-0.52,20.29,-0.52,0.00,0.00
2024-12-02 18:30:00,3.88,-0.25,7.38,0.30,13.74,0.54,7.38,0.30,3.88,-0.25,6.87,0.27,8.47,0.45,-0.11,-0.03,-0.11,-0.03,8.47,0.45,0.00,0.00,11.01,3.19,19.84,-0.98,19.84,-0.98,0.00,0.00
2024-12-02 19:00:00,3.83,-0.30,7.06,0.11,13.37,-0.56,7.06,0.11,3.83,-0.30,6.68,-0.28,8.47,0.45,-0.11,-0.03,-0.11,-0.03,8.47,0.45,0.00,0.00,10.56,3.06,19.36,-1.23,19.36,-1.23,0.00,0.00
2024-12-02 19:30:00,3.81,-0.33,6.56,-0.24,13.19,0.61,6.56,-0.24,3.81,-0.33,6.60,0.30,8.22,0.37,-0.10,-0.03,-0.10,-0.03,8.22,0.37,0.00,0.00,10.35,3.00,18.75,-1.41,18.75,-1.41,0.00,0.00
2024-12-02 20:00:00,3.97,-0.30,6.38,-0.30,12.74,0.61,6.38,-0.30,3.97,-0.30,6.37,0.30,7.78,0.28,-0.10,-0.03,-0.10,-0.03,7.78,0.28,0.00,0.00,9.86,2.86,18.04,-1.60,18.04,-1.60,0.00,0.00
2024-12-02 20:30:00,3.71,-0.33,6.14,-0.32,12.04,0.32,6.14,-0.32,3.71,-0.33,6.02,0.16,7.62,0.28,-0.10,-0.03,-0.10,-0.03,7.62,0.28,0.00,0.00,9.76,2.83,17.62,-1.82,17.62,-1.82,0.00,0.00
2024-12-02 21:00:00,3.72,-0.31,5.94,-0.36,11.71,0.04,5.94,-0.36,3.72,-0.31,5.86,0.02,7.48,0.14,-0.10,-0.03,-0.10,-0.03,7.48,0.14,0.00,0.00,9.48,2.75,16.97,-1.97,16.97,-1.97,0.00,0.00
2024-12-02 21:30:00,3.61,-0.33,5.64,-0.40,11.20,-0.38,5.64,-0.40,3.61,-0.33,5.60,-0.19,7.02,0.24,-0.10,-0.03,-0.10,-0.03,7.02,0.24,0.00,0.00,9.01,2.61,16.13,-2.16,16.13,-2.16,0.00,0.00
2024-12-02 22:00:00,3.52,-0.34,5.48,-0.42,10.49,-0.57,5.48,-0.42,3.52,-0.34,5.24,-0.28,7.02,0.24,-0.10,-0.03,-0.10,-0.03,7.02,0.24,0.00,0.00,8.76,2.53,15.14,-2.50,15.14,-2.50,0.00,0.00
2024-12-02 22:30:00,3.35,-0.36,4.97,-0.50,9.67,-0.65,4.97,-0.50,3.35,-0.36,4.84,-0.32,6.68,0.00,-0.11,-0.03,-0.11,-0.03,6.68,0.00,0.00,0.00,8.50,2.46,14.05,-2.88,14.05,-2.88,0.00,0.00
2024-12-02 23:00:00,3.02,-0.36,4.50,-0.54,8.84,-0.79,4.50,-0.54,3.02,-0.36,4.42,-0.40,6.10,-0.28,-0.11,-0.03,-0.11,-0.03,6.10,-0.28,0.00,0.00,7.99,2.31,13.31,-3.04,13.31,-3.04,0.00,0.00
2024-12-02 23:30:00,2.78,-0.38,4.09,-0.58,8.12,-0.85,4.09,-0.58,2.78,-0.38,4.06,-0.42,5.86,-0.26,-0.11,-0.03,-0.11,-0.03,5.86,-0.26,0.00,0.00,7.51,2.17,12.40,-3.22,12.40,-3.22,0.00,0.00
2024-12-03 00:00:00,2.39,-0.42,3.82,-0.55,7.25,-0.82,3.82,-0.55,2.39,-0.42,3.62,-0.41,5.54,-0.25,-0.11,-0.03,-0.11,-0.03,5.54,-0.25,0.00,0.00,7.42,2.14,11.86,-3.34,11.86,-3.34,0.00,0.00
2024-12-03 00:30:00,2.34,-0.40,3.62,-0.52,6.71,-0.88,3.62,-0.52,2.34,-0.40,3.36,-0.44,5.16,-0.28,-0.10,-0.03,-0.10,-0.03,5.16,-0.28,0.00,0.00,7.12,2.05,11.60,-3.37,11.60,-3.37,0.00,0.00
2024-12-03 01:00:00,2.32,-0.39,3.68,-0.50,6.39,-0.88,3.68,-0.50,2.32,-0.39,3.20,-0.44,5.04,-0.28,-0.10,-0.03,-0.10,-0.03,5.04,-0.28,0.00,0.00,7.40,2.14,12.03,-3.28,12.03,-3.28,0.00,0.00
2024-12-03 01:30:00,2.32,-0.39,4.12,-0.46,6.46,-0.94,4.12,-0.46,2.32,-0.39,3.23,-0.47,5.20,-0.28,-0.11,-0.03,-0.11,-0.03,5.20,-0.28,0.00,0.00,7.40,2.14,11.69,-3.45,11.69,-3.45,0.00,0.00
2024-12-03 02:00:00,2.40,-0.37,3.92,-0.48,6.28,-0.94,3.92,-0.48,2.40,-0.37,3.14,-0.47,5.00,-0.36,-0.11,-0.03,-0.11,-0.03,5.00,-0.36,0.00,0.00,7.22,2.09,11.34,-3.49,11.34,-3.49,0.00,0.00
2024-12-03 02:30:00,2.27,-0.39,3.81,-0.50,6.15,-0.94,3.81,-0.50,2.27,-0.39,3.08,-0.47,4.94,-0.36,-0.11,-0.03,-0.11,-0.03,4.94,-0.36,0.00,0.00,7.17,2.07,11.30,-3.42,11.30,-3.42,0.00,0.00
2024-12-03 03:00:00,2.32,-0.35,3.96,-0.47,6.03,-0.96,3.96,-0.47,2.32,-0.35,3.02,-0.48,4.90,-0.29,-0.11,-0.03,-0.11,-0.03,4.90,-0.29,0.00,0.00,6.91,2.00,11.19,-3.54,11.19,-3.54,0.00,0.00
2024-12-03 03:30:00,2.22,-0.35,3.89,-0.47,5.97,-1.00,3.89,-0.47,2.22,-0.35,2.98,-0.50,5.00,-0.28,-0.11,-0.03,-0.11,-0.03,5.00,-0.28,0.00,0.00,6.85,1.98,11.22,-3.49,11.22,-3.49,0.00,0.00
2024-12-03 04:00:00,2.10,-0.37,3.78,-0.47,5.91,-0.96,3.78,-0.47,2.10,-0.37,2.96,-0.48,5.40,0.12,-0.11,-0.03,-0.11,-0.03,5.40,0.12,0.00,0.00,6.35,1.83,12.08,-3.12,12.08,-3.12,0.00,0.00
2024-12-03 04:30:00,2.08,-0.37,3.69,-0.47,5.81,-0.92,3.69,-0.47,2.08,-0.37,2.90,-0.46,7.66,0.60,-0.11,-0.03,-0.11,-0.03,7.66,0.60,0.00,0.00,6.21,1.79,12.50,-3.03,12.50,-3.03,0.00,0.00
2024-12-03 05:00:00,1.97,-0.40,3.67,-0.47,6.77,-0.73,3.67,-0.47,1.97,-0.40,3.38,-0.36,8.12,0.72,-0.11,-0.03,-0.11,-0.03,8.12,0.72,0.00,0.00,6.29,1.81,12.39,-3.17,12.39,-3.17,0.00,0.00
2024-12-03 05:30:00,1.91,-0.41,3.67,-0.50,7.24,-0.73,3.67,-0.50,1.91,-0.41,3.62,-0.36,7.46,0.46,-0.10,-0.03,-0.10,-0.03,7.46,0.46,0.00,0.00,6.69,1.93,12.80,-3.06,12.80,-3.06,0.00,0.00
2024-12-03 06:00:00,2.10,-0.34,3.76,-0.48,7.08,-0.73,3.76,-0.48,2.10,-0.34,3.54,-0.36,7.22,0.46,-0.10,-0.03,-0.10,-0.03,7.22,0.46,0.00,0.00,6.94,2.00,13.66,-2.82,13.66,-2.82,0.00,0.00
2024-12-03 06:30:00,2.49,-0.29,4.02,-0.42,8.10,-0.58,4.02,-0.42,2.49,-0.29,4.05,-0.29,7.09,0.44,-0.11,-0.03,-0.11,-0.03,7.09,0.44,0.00,0.00,8.06,2.33,16.00,-1.60,16.00,-1.60,0.00,0.00
2024-12-03 07:00:00,3.13,0.20,4.60,-0.25,8.82,0.10,4.60,-0.25,3.13,0.20,4.41,0.05,8.69,0.88,-0.11,-0.03,-0.11,-0.03,8.69,0.88,0.00,0.00,9.09,2.64,17.52,-0.90,17.52,-0.90,0.00,0.00
2024-12-03 07:30:00,3.68,0.36,5.16,-0.04,10.04,0.64,5.16,-0.04,3.68,0.36,5.02,0.32,8.96,0.96,-0.11,-0.03,-0.11,-0.03,8.96,0.96,0.00,0.00,10.22,2.96,18.99,-0.18,18.99,-0.18,0.00,0.00
2024-12-03 08:00:00,4.28,0.47,5.64,0.11,11.53,0.97,5.64,0.11,4.28,0.47,5.76,0.48,9.18,1.05,-0.11,-0.03,-0.11,-0.03,9.18,1.05,0.00,0.00,11.68,3.39,20.52,0.60,20.52,0.60,0.00,0.00
2024-12-03 08:30:00,4.73,0.54,5.76,0.14,12.48,1.34,5.76,0.14,4.73,0.54,6.24,0.67,10.15,1.36,-0.11,-0.03,-0.11,-0.03,10.15,1.36,0.00,0.00,12.93,3.75,21.21,1.24,21.21,1.24,0.00,0.00
2024-12-03 09:00:00,5.23,0.70,5.98,0.32,12.04,1.48,5.98,0.32,5.23,0.70,6.02,0.74,10.42,1.54,-0.11,-0.03,-0.11,-0.03,10.42,1.54,0.00,0.00,13.32,3.86,21.26,1.34,21.26,1.34,0.00,0.00
2024-12-03 09:30:00,5.26,0.76,6.06,0.35,11.51,1.37,6.06,0.35,5.26,0.76,5.76,0.68,10.31,1.54,-0.10,-0.03,-0.10,-0.03,10.31,1.54,0.00,0.00,13.46,3.90,21.28,1.31,21.28,1.31,0.00,0.00
2024-12-03 10:00:00,5.27,0.75,6.11,0.35,11.67,1.34,6.11,0.35,5.27,0.75,5.84,0.67,9.99,1.44,-0.11,-0.03,-0.11,-0.03,9.99,1.44,0.00,0.00,13.23,3.84,21.87,1.56,21.87,1.56,0.00,0.00
2024-12-03 10:30:00,5.33,0.76,6.33,0.38,11.54,1.41,6.33,0.38,5.33,0.76,5.77,0.70,11.36,1.83,-0.11,-0.03,-0.11,-0.03,11.36,1.83,0.00,0.00,13.23,3.84,21.31,1.11,21.31,1.11,0.00,0.00
2024-12-03 11:00:00,4.95,0.56,6.30,0.29,11.51,1.41,6.30,0.29,4.95,0.56,5.76,0.70,10.82,1.50,-0.11,-0.03,-0.11,-0.03,10.82,1.50,0.00,0.00,13.08,3.79,21.92,1.68,21.92,1.68,0.00,0.00
2024-12-03 11:30:00,4.97,0.63,6.37,0.48,12.25,1.56,6.37,0.48,4.97,0.63,6.12,0.78,11.54,1.84,-0.11,-0.03,-0.11,-0.03,11.54,1.84,0.00,0.00,13.38,3.88,22.06,1.81,22.06,1.81,0.00,0.00
2024-12-03 12:00:00,4.95,0.66,6.17,0.44,12.07,1.70,6.17,0.44,4.95,0.66,6.04,0.85,11.86,1.96,-0.11,-0.03,-0.11,-0.03,11.86,1.96,0.00,0.00,13.18,3.82,22.22,1.86,22.22,1.86,0.00,0.00
2024-12-03 12:30:00,5.15,0.71,6.13,0.38,12.47,1.70,6.13,0.38,5.15,0.71,6.24,0.85,12.04,2.05,-0.11,-0.03,-0.11,-0.03,12.04,2.05,0.00,0.00,12.96,3.75,22.33,1.83,22.33,1.83,0.00,0.00
2024-12-03 13:00:00,5.24,0.73,6.16,0.34,12.86,1.77,6.16,0.34,5.24,0.73,6.43,0.88,12.30,2.06,-0.10,-0.03,-0.10,-0.03,12.30,2.06,0.00,0.00,13.01,3.77,22.02,1.66,22.02,1.66,0.00,0.00
2024-12-03 13:30:00,5.00,0.61,5.98,0.28,12.39,1.62,5.98,0.28,5.00,0.61,6.20,0.81,12.36,2.04,-0.11,-0.03,-0.11,-0.03,12.36,2.04,0.00,0.00,13.27,3.84,21.87,1.40,21.87,1.40,0.00,0.00
2024-12-03 14:00:00,4.99,0.59,6.00,0.26,12.19,1.24,6.00,0.26,4.99,0.59,6.10,0.62,11.95,2.04,-0.11,-0.03,-0.11,-0.03,11.95,2.04,0.00,0.00,12.48,3.61,21.35,1.16,21.35,1.16,0.00,0.00
2024-12-03 14:30:00,5.06,0.64,6.08,0.28,11.46,1.18,6.08,0.28,5.06,0.64,5.73,0.59,11.38,1.86,-0.11,-0.03,-0.11,-0.03,11.38,1.86,0.00,0.00,12.56,3.64,21.68,1.24,21.68,1.24,0.00,0.00
2024-12-03 15:00:00,5.06,0.68,6.18,0.24,11.58,1.18,6.18,0.24,5.06,0.68,5.79,0.59,12.00,1.93,-0.11,-0.03,-0.11,-0.03,12.00,1.93,0.00,0.00,12.88,3.73,21.23,1.07,21.23,1.07,0.00,0.00
2024-12-03 15:30:00,5.12,0.73,6.13,0.22,11.74,1.36,6.13,0.22,5.12,0.73,5.87,0.68,10.68,1.61,-0.11,-0.03,-0.11,-0.03,10.68,1.61,0.00,0.00,13.69,3.97,21.41,1.03,21.41,1.03,0.00,0.00
2024-12-03 16:00:00,4.88,0.58,6.06,0.22,12.24,1.38,6.06,0.22,4.88,0.58,6.12,0.69,10.72,1.57,-0.11,-0.03,-0.11,-0.03,10.72,1.57,0.00,0.00,13.60,3.94,21.51,0.72,21.51,0.72,0.00,0.00
2024-12-03 16:30:00,4.85,0.40,6.18,0.16,12.58,1.04,6.18,0.16,4.85,0.40,6.29,0.52,4.07,1.38,-0.10,-0.03,-0.10,-0.03,4.07,1.38,0.00,0.00,13.34,3.87,21.11,0.03,21.11,0.03,0.00,0.00
2024-12-03 17:00:00,4.60,0.06,6.52,0.02,13.69,0.92,6.52,0.02,4.60,0.06,6.84,0.46,9.42,0.82,-0.11,-0.03,-0.11,-0.03,9.42,0.82,0.00,0.00,12.80,3.71,21.26,-0.12,21.26,-0.12,0.00,0.00
2024-12-03 17:30:00,4.25,-0.17,6.90,-0.10,14.51,0.88,6.90,-0.10,4.25,-0.17,7.26,0.44,9.85,0.76,-0.11,-0.03,-0.11,-0.03,9.85,0.76,0.00,0.00,12.29,3.56,20.78,-0.46,20.78,-0.46,0.00,0.00
2024-12-03 18:00:00,4.20,-0.22,7.20,-0.13,14.43,0.68,7.20,-0.13,4.20,-0.22,7.22,0.34,9.40,0.64,-0.11,-0.03,-0.11,-0.03,9.40,0.64,0.00,0.00,11.92,3.45,20.53,-0.61,20.53,-0.61,0.00,0.00
2024-12-03 18:30:00,4.16,-0.22,7.24,-0.09,14.07,0.58,7.24,-0.09,4.16,-0.22,7.04,0.29,9.11,0.54,-0.12,-0.03,-0.12,-0.03,9.11,0.54,0.00,0.00,11.43,3.31,20.10,-1.00,20.10,-1.00,0.00,0.00
2024-12-03 19:00:00,4.10,-0.23,7.12,-0.17,13.68,-0.29,7.12,-0.17,4.10,-0.23,6.84,-0.14,8.84,0.42,-0.12,-0.04,-0.12,-0.04,8.84,0.42,0.00,0.00,11.14,3.22,19.78,-1.13,19.78,-1.13,0.00,0.00
2024-12-03 19:30:00,4.01,-0.25,6.96,-0.20,13.46,0.50,6.96,-0.20,4.01,-0.25,6.73,0.25,8.62,0.36,-0.11,-0.03,-0.11,-0.03,8.62,0.36,0.00,0.00,10.85,3.14,19.78,-1.30,19.78,-1.30,0.00,0.00
2024-12-03 20:00:00,4.11,-0.26,6.70,-0.20,13.11,0.50,6.70,-0.20,4.11,-0.26,6.56,0.25,8.24,0.29,-0.11,-0.03,-0.11,-0.03,8.24,0.29,0.00,0.00,10.61,3.07,19.31,-1.42,19.31,-1.42,0.00,0.00
2024-12-03 20:30:00,3.91,-0.26,6.55,-0.01,12.72,0.50,6.55,-0.01,3.91,-0.26,6.36,0.25,7.98,0.29,-0.10,-0.03,-0.10,-0.03,7.98,0.29,0.00,0.00,10.40,3.01,18.91,-1.52,18.91,-1.52,0.00,0.00
2024-12-03 21:00:00,3.82,-0.29,6.56,0.16,12.15,-0.20,6.56,0.16,3.82,-0.29,6.08,-0.10,7.78,0.30,-0.11,-0.03,-0.11,-0.03,7.78,0.30,0.00,0.00,9.96,2.88,18.47,-1.67,18.47,-1.67,0.00,0.00
2024-12-03 21:30:00,3.82,-0.29,6.44,0.08,11.80,-0.57,6.44,0.08,3.82,-0.29,5.90,-0.28,7.60,0.31,-0.11,-0.03,-0.11,-0.03,7.60,0.31,0.00,0.00,9.54,2.76,17.55,-1.93,17.55,-1.93,0.00,0.00
2024-12-03 22:00:00,3.55,-0.32,6.02,-0.12,11.04,-0.57,6.02,-0.12,3.55,-0.32,5.52,-0.28,7.41,0.31,-0.11,-0.03,-0.11,-0.03,7.41,0.31,0.00,0.00,9.18,2.65,16.56,-2.25,16.56,-2.25,0.00,0.00
2024-12-03 22:30:00,3.45,-0.32,5.58,-0.18,10.15,-0.60,5.58,-0.18,3.45,-0.32,5.07,-0.30,6.92,0.02,-0.11,-0.03,-0.11,-0.03,6.92,0.02,0.00,0.00,8.65,2.50,15.46,-2.51,15.46,-2.51,0.00,0.00
2024-12-03 23:00:00,3.15,-0.38,5.22,-0.20,9.17,-0.78,5.22,-0.20,3.15,-0.38,4.58,-0.39,6.34,0.00,-0.11,-0.03,-0.11,-0.03,6.34,0.00,0.00,0.00,8.28,2.39,14.56,-2.72,14.56,-2.72,0.00,0.00
2024-12-03 23:30:00,2.80,-0.41,4.77,-0.22,8.57,-0.78,4.77,-0.22,2.80,-0.41,4.28,-0.39,6.03,0.00,-0.11,-0.03,-0.11,-0.03,6.03,0.00,0.00,0.00,7.82,2.26,13.72,-3.06,13.72,-3.06,0.00,0.00
2024-12-04 00:00:00,2.54,-0.47,4.56,-0.25,7.70,-0.82,4.56,-0.25,2.54,-0.47,3.85,-0.41,5.70,-0.22,-0.11,-0.03,-0.11,-0.03,5.70,-0.22,0.00,0.00,7.50,2.16,12.92,-3.16,12.92,-3.16,0.00,0.00
2024-12-04 00:30:00,2.41,-0.47,4.48,-0.20,6.97,-0.84,4.48,-0.20,2.41,-0.47,3.48,-0.42,5.41,-0.12,-0.10,-0.03,-0.10,-0.03,5.41,-0.12,0.00,0.00,7.28,2.10,12.80,-3.16,12.80,-3.16,0.00,0.00
2024-12-04 01:00:00,2.36,-0.46,4.64,-0.18,6.79,-0.89,4.64,-0.18,2.36,-0.46,3.40,-0.44,5.41,-0.12,-0.11,-0.03,-0.11,-0.03,5.41,-0.12,0.00,0.00,7.49,2.16,12.98,-3.09,12.98,-3.09,0.00,0.00
2024-12-04 01:30:00,2.32,-0.45,4.93,-0.16,6.85,-1.00,4.93,-0.16,2.32,-0.45,3.42,-0.50,5.43,-0.24,-0.11,-0.03,-0.11,-0.03,5.43,-0.24,0.00,0.00,7.62,2.20,13.05,-3.20,13.05,-3.20,0.00,0.00
2024-12-04 02:00:00,2.45,-0.42,4.84,-0.16,6.81,-1.00,4.84,-0.16,2.45,-0.42,3.40,-0.50,5.36,-0.33,-0.11,-0.03,-0.11,-0.03,5.36,-0.33,0.00,0.00,7.47,2.16,12.82,-3.28,12.82,-3.28,0.00,0.00
2024-12-04 02:30:00,2.49,-0.40,4.70,-0.20,6.57,-1.00,4.70,-0.20,2.49,-0.40,3.28,-0.50,5.24,-0.33,-0.11,-0.03,-0.11,-0.03,5.24,-0.33,0.00,0.00,7.48,2.16,12.72,-3.20,12.72,-3.20,0.00,0.00
2024-12-04 03:00:00,2.36,-0.40,4.70,-0.20,6.49,-1.00,4.70,-0.20,2.36,-0.40,3.24,-0.50,5.16,-0.16,-0.11,-0.03,-0.11,-0.03,5.16,-0.16,0.00,0.00,7.61,2.20,12.61,-3.21,12.61,-3.21,0.00,0.00
2024-12-04 03:30:00,2.30,-0.37,4.39,-0.22,6.39,-1.08,4.39,-0.22,2.30,-0.37,3.20,-0.54,5.40,-0.02,-0.11,-0.03,-0.11,-0.03,5.40,-0.02,0.00,0.00,6.87,1.98,12.33,-3.29,12.33,-3.29,0.00,0.00
2024-12-04 04:00:00,2.35,-0.35,4.42,-0.19,6.29,-1.06,4.42,-0.19,2.35,-0.35,3.14,-0.53,5.58,0.00,-0.11,-0.03,-0.11,-0.03,5.58,0.00,0.00,0.00,6.75,1.94,12.96,-3.03,12.96,-3.03,0.00,0.00
2024-12-04 04:30:00,2.14,-0.42,4.33,-0.19,6.25,-0.95,4.33,-0.19,2.14,-0.42,3.12,-0.48,7.28,0.48,-0.10,-0.03,-0.10,-0.03,7.28,0.48,0.00,0.00,6.57,1.89,12.70,-3.15,12.70,-3.15,0.00,0.00
2024-12-04 05:00:00,2.13,-0.41,4.24,-0.20,6.96,-0.74,4.24,-0.20,2.13,-0.41,3.48,-0.37,6.68,0.32,-0.10,-0.03,-0.10,-0.03,6.68,0.32,0.00,0.00,6.42,1.85,13.26,-2.90,13.26,-2.90,0.00,0.00
2024-12-04 05:30:00,2.26,-0.37,4.34,-0.18,7.21,-0.74,4.34,-0.18,2.26,-0.37,3.60,-0.37,7.26,0.47,-0.11,-0.03,-0.11,-0.03,7.26,0.47,0.00,0.00,6.70,1.93,13.65,-2.74,13.65,-2.74,0.00,0.00
2024-12-04 06:00:00,2.31,-0.32,4.43,-0.18,7.66,-0.67,4.43,-0.18,2.31,-0.32,3.83,-0.34,7.48,0.53,-0.11,-0.03,-0.11,-0.03,7.48,0.53,0.00,0.00,7.08,2.04,13.92,-2.63,13.92,-2.63,0.00,0.00
