Power Units_Bus Number,MW_15930,MVAr_15930,MW_15931,MVAr_15931,MW_15950,MVAr_15950,MW_15951,MVAr_15951,MW_15952,MVAr_15952,MW_15970,MVAr_15970,MW_15971,MVAr_15971,MW_15972,MVAr_15972,MW_15973,MVAr_15973,MW_159400,MVAr_159400,MW_159402,MVAr_159402,MW_169900,MVAr_169900,MW_169904,MVAr_169904
2024-04-01 01:30:00,1.94,-0.51,2.71,-0.63,4.84,-1.27,5.52,1.61,4.63,-0.43,5.14,-0.40,3.99,-0.26,2.61,-0.27,4.83,-0.24,18.44,-4.86,18.44,-4.86,0.00,0.00,0.00,0.00
2024-04-01 02:00:00,1.94,-0.51,2.65,-0.66,4.70,-1.27,5.61,1.64,4.69,-0.40,5.19,-0.40,4.03,-0.26,2.71,-0.23,4.94,-0.24,18.67,-4.87,18.67,-4.87,0.00,0.00,0.00,0.67
2024-04-01 02:30:00,1.92,-0.51,2.58,-0.68,4.76,-1.27,5.54,1.62,4.69,-0.40,5.00,-0.43,3.97,-0.26,2.70,-0.23,4.84,-0.24,18.32,-4.91,18.32,-4.91,0.00,0.00,0.00,0.67
2024-04-01 03:00:00,1.88,-0.51,2.50,-0.68,4.59,-1.25,5.41,1.58,4.66,-0.40,4.95,-0.40,3.91,-0.26,2.70,-0.23,4.69,-0.31,18.02,-4.94,18.02,-4.94,0.00,0.00,0.00,0.67
2024-04-01 03:30:00,1.97,-0.50,2.48,-0.65,4.39,-1.23,5.23,1.53,4.66,-0.40,4.95,-0.40,3.91,-0.26,2.73,-0.23,4.63,-0.29,17.88,-4.92,17.88,-4.92,0.00,0.00,0.00,0.67
2024-04-01 04:00:00,1.93,-0.51,2.48,-0.65,4.39,-1.23,5.22,1.52,4.66,-0.37,4.90,-0.40,3.91,-0.26,2.69,0.00,4.59,-0.26,17.71,-4.89,17.71,-4.89,0.00,0.00,0.00,0.67
2024-04-01 04:30:00,1.88,-0.51,2.52,-0.65,4.28,-1.22,5.22,1.52,4.84,-0.25,4.94,-0.38,3.91,-0.23,2.63,0.00,4.55,-0.26,17.76,-4.76,17.76,-4.76,0.00,0.00,0.00,0.67
2024-04-01 05:00:00,1.88,-0.51,2.55,-0.65,4.24,-1.22,5.18,1.51,4.81,-0.27,4.94,-0.38,3.94,-0.23,2.63,0.00,4.48,-0.26,17.74,-4.77,17.74,-4.77,0.00,0.00,0.00,0.67
2024-04-01 05:30:00,1.86,-0.51,2.52,-0.65,4.24,-1.22,5.26,1.53,4.90,-0.31,5.09,-0.34,3.92,-0.23,2.73,0.00,4.72,0.42,18.03,-4.55,18.03,-4.55,0.00,0.00,0.00,0.67
2024-04-01 06:00:00,1.86,-0.51,2.58,-0.65,4.27,-1.19,5.22,1.52,5.03,-0.28,5.04,-0.34,3.86,-0.23,2.84,0.00,4.77,0.22,18.15,-4.46,18.15,-4.46,0.00,0.00,0.00,0.67
2024-04-01 06:30:00,2.01,-0.51,2.65,-0.65,4.29,-1.17,5.34,1.56,5.36,-0.24,5.43,-0.34,3.92,-0.23,3.17,0.23,4.81,0.00,19.00,-4.32,19.00,-4.32,0.00,0.00,0.00,0.67
2024-04-01 07:00:00,2.03,-0.48,2.69,-0.65,4.46,-1.17,5.44,1.59,5.46,0.00,5.56,-0.29,4.06,-0.23,3.31,0.23,5.21,0.23,19.57,-4.04,19.57,-4.04,0.00,0.00,0.00,0.67
2024-04-01 07:30:00,2.05,-0.48,2.76,-0.65,4.54,-1.17,5.63,1.64,5.43,0.00,5.56,-0.29,4.27,-0.23,3.42,0.26,5.47,0.26,20.11,-3.79,20.11,-3.79,0.00,0.00,0.00,0.67
2024-04-01 08:00:00,2.07,-0.38,2.80,-0.62,4.75,-1.12,5.88,1.72,5.47,0.00,5.66,-0.29,4.37,-0.23,3.54,0.26,5.58,0.23,20.64,-3.60,20.64,-3.60,0.00,0.00,0.00,0.67
2024-04-01 08:30:00,2.47,-0.45,3.00,-0.62,5.00,-1.12,6.38,1.86,5.53,0.00,5.98,-0.26,4.51,-0.23,3.70,0.26,5.76,0.25,21.88,-3.38,21.88,-3.38,0.00,0.00,0.00,0.67
2024-04-01 09:00:00,2.57,-0.43,3.19,-0.62,5.49,-1.07,6.54,1.91,5.56,0.44,6.36,-0.23,4.70,0.00,3.76,0.26,5.84,0.23,22.68,-3.16,22.68,-3.16,0.00,0.00,0.00,0.67
2024-04-01 09:30:00,2.91,-0.43,3.44,-0.62,5.87,-1.02,6.82,1.99,5.74,0.44,6.56,-0.23,4.91,0.00,3.98,0.30,6.17,0.23,23.99,-2.98,23.99,-2.98,0.00,0.00,0.00,0.67
2024-04-01 10:00:00,3.10,-0.43,3.70,-0.60,6.47,-0.99,7.02,2.05,5.78,0.00,6.86,-0.23,5.12,0.22,4.09,0.30,6.42,0.27,25.02,-2.86,25.02,-2.86,0.00,0.00,0.00,0.67
2024-04-01 10:30:00,3.37,-0.43,3.91,-0.55,6.95,-0.95,7.16,2.09,5.86,0.39,7.01,-0.23,5.26,0.00,4.11,0.35,6.56,0.38,25.75,-2.52,25.75,-2.52,0.00,0.00,0.00,0.67
2024-04-01 11:00:00,3.51,-0.43,4.17,-0.53,7.32,-0.89,7.53,2.20,5.98,0.56,7.32,0.00,5.42,0.22,4.27,0.38,6.86,0.38,26.84,-2.31,26.84,-2.31,0.00,0.00,0.00,0.67
2024-04-01 11:30:00,3.51,-0.43,4.28,-0.57,7.64,-0.87,7.50,2.19,5.95,0.00,7.72,0.00,5.60,0.22,4.45,0.38,7.03,0.32,27.50,-2.22,27.50,-2.22,0.00,0.00,0.00,0.67
2024-04-01 12:00:00,3.27,-0.43,3.94,-0.54,7.91,-0.84,7.43,2.17,5.81,0.00,7.67,0.00,5.46,0.22,4.27,0.40,6.88,0.43,26.75,-2.22,26.75,-2.22,0.00,0.00,0.00,0.67
2024-04-01 12:30:00,3.44,-0.45,4.18,-0.54,7.80,-0.82,7.48,2.18,5.86,0.25,7.67,0.00,5.59,0.22,4.50,0.36,7.09,0.43,27.39,-2.22,27.39,-2.22,0.00,0.00,0.00,0.00
2024-04-01 13:00:00,3.15,-0.47,3.91,-0.54,7.97,-0.82,7.04,2.05,5.72,0.00,7.37,0.00,5.51,0.24,4.03,0.31,6.89,0.39,26.05,-2.51,26.05,-2.51,0.00,0.00,0.00,0.00
2024-04-01 13:30:00,3.15,-0.43,3.82,-0.56,7.60,-0.85,7.60,2.22,5.70,0.34,7.40,0.22,5.43,0.22,4.09,0.33,6.91,0.48,26.33,-2.22,26.33,-2.22,0.00,0.00,0.00,0.67
2024-04-01 14:00:00,2.95,-0.40,3.53,-0.56,7.60,-0.85,7.56,2.21,5.70,0.22,7.15,0.22,5.29,0.22,3.73,0.27,6.65,0.51,25.44,-2.38,25.44,-2.38,0.00,0.00,0.00,0.67
2024-04-01 14:30:00,2.95,-0.40,3.53,-0.56,7.44,-0.88,7.34,2.14,5.55,0.25,7.07,0.00,5.29,0.22,3.67,0.27,6.61,0.48,25.03,-2.42,25.03,-2.42,0.00,0.00,0.00,0.67
2024-04-01 15:00:00,3.01,-0.40,3.68,-0.49,7.14,-0.88,7.29,2.13,5.39,0.32,7.26,0.25,5.38,0.22,3.96,0.33,6.55,0.48,25.32,-2.27,25.32,-2.27,0.00,0.00,0.00,0.67
2024-04-01 15:30:00,3.05,-0.43,3.97,-0.45,7.18,-0.88,7.36,2.15,5.44,0.37,7.24,0.22,5.29,0.22,3.96,0.33,6.49,0.35,25.55,-2.36,25.55,-2.36,0.00,0.00,0.00,0.67
2024-04-01 16:00:00,3.17,-0.43,4.22,-0.51,7.38,-0.88,7.76,2.26,5.46,0.00,7.49,0.22,5.46,0.22,4.24,0.34,6.61,0.29,26.49,-2.29,26.49,-2.29,0.00,0.00,0.00,0.67
2024-04-01 16:30:00,3.23,-0.43,4.08,-0.56,7.62,-0.88,8.05,2.35,5.46,-0.22,7.82,0.00,5.33,0.22,4.14,0.31,6.77,0.32,26.88,-2.37,26.88,-2.37,0.00,0.00,0.00,0.67
2024-04-01 17:00:00,3.34,-0.46,4.19,-0.56,7.91,-0.93,7.88,2.30,5.50,-0.22,7.82,0.28,5.31,0.22,4.21,0.29,6.87,0.34,27.13,-2.45,27.13,-2.45,0.00,0.00,0.00,0.67
2024-04-01 17:30:00,3.18,-0.48,4.09,-0.62,8.14,-0.93,7.72,2.25,5.35,-0.22,7.94,0.00,5.31,0.00,4.17,0.29,6.83,0.31,26.88,-2.60,26.88,-2.60,0.00,0.00,0.00,0.67
2024-04-01 18:00:00,3.20,-0.48,4.03,-0.62,8.23,-0.93,7.60,2.22,5.26,-0.26,7.88,0.00,5.28,0.00,4.12,0.25,6.70,0.31,26.54,-2.86,26.54,-2.86,0.00,0.00,0.00,0.67
2024-04-01 18:30:00,3.17,-0.48,4.25,-0.60,8.08,-0.95,7.68,2.24,5.34,-0.26,7.50,-0.22,5.18,0.00,4.04,0.22,6.70,0.31,26.43,-2.97,26.43,-2.97,0.00,0.00,0.00,0.67
2024-04-01 19:00:00,3.10,-0.44,4.19,-0.60,8.08,-0.95,7.53,2.20,5.23,-0.26,7.59,0.00,5.26,0.22,3.95,0.22,6.67,0.28,26.22,-2.98,26.22,-2.98,0.00,0.00,0.00,0.67
2024-04-01 19:30:00,3.04,-0.44,4.24,-0.60,7.94,-1.00,7.44,2.17,5.21,-0.26,7.93,0.22,5.43,0.00,4.02,0.22,6.80,0.28,26.52,-2.98,26.52,-2.98,0.00,0.00,0.00,0.67
2024-04-01 20:00:00,3.07,-0.47,4.32,-0.58,8.01,-0.98,7.68,2.24,5.28,-0.32,7.85,-0.22,5.46,0.00,4.11,0.22,6.80,0.31,26.76,-2.98,26.76,-2.98,0.00,0.00,0.00,0.67
2024-04-01 20:30:00,3.01,-0.47,4.42,-0.61,8.04,-1.01,7.89,2.30,5.42,-0.32,7.85,-0.22,5.53,0.00,4.15,0.00,6.77,0.24,27.07,-3.10,27.07,-3.10,0.00,0.00,0.00,0.67
2024-04-01 21:00:00,2.96,-0.54,4.39,-0.61,8.17,-1.10,7.64,2.23,5.42,-0.34,7.80,-0.22,5.44,0.00,4.15,0.22,6.65,0.24,26.64,-3.24,26.64,-3.24,0.00,0.00,0.00,0.67
2024-04-01 21:30:00,2.87,-0.54,4.12,-0.61,7.97,-1.10,7.45,2.17,5.39,-0.34,7.43,-0.22,5.30,0.00,4.05,0.00,6.31,0.22,25.69,-3.48,25.69,-3.48,0.00,0.00,0.00,0.67
2024-04-01 22:00:00,2.84,-0.54,3.86,-0.66,7.59,-1.12,7.31,2.13,5.25,-0.30,6.92,-0.26,5.12,0.00,3.86,0.00,6.05,0.22,24.52,-3.66,24.52,-3.66,0.00,0.00,0.00,0.67
2024-04-01 22:30:00,2.77,-0.57,3.80,-0.62,7.00,-1.17,7.20,2.10,5.16,-0.30,6.45,-0.32,4.94,0.00,3.71,0.28,5.84,0.00,23.66,-3.87,23.66,-3.87,0.00,0.00,0.00,0.67
2024-04-01 23:00:00,2.64,-0.57,3.53,-0.57,6.61,-1.23,6.80,1.98,5.08,-0.30,6.13,-0.32,4.74,0.00,3.42,0.00,5.47,-0.22,22.36,-4.06,22.36,-4.06,0.00,0.00,0.00,0.67
2024-04-01 23:30:00,2.53,-0.52,3.34,-0.57,6.04,-1.23,6.52,1.90,4.84,-0.30,5.88,-0.32,4.54,0.00,3.26,0.00,5.25,0.00,21.34,-4.04,21.34,-4.04,0.00,0.00,0.00,0.67
2024-04-02 00:00:00,2.47,-0.52,3.23,-0.55,5.61,-1.23,6.28,1.83,4.77,-0.26,5.54,-0.36,4.35,-0.22,3.08,0.00,5.02,-0.22,20.44,-4.20,20.44,-4.20,0.00,0.00,0.00,0.67
2024-04-02 00:30:00,2.37,-0.52,3.13,-0.50,5.28,-1.23,5.93,1.73,4.80,-0.28,5.28,-0.38,4.23,-0.22,2.99,0.00,4.89,-0.22,19.71,-4.39,19.71,-4.39,0.00,0.00,0.00,0.67
2024-04-02 01:00:00,2.27,-0.52,2.98,-0.48,4.95,-1.26,5.83,1.70,4.73,-0.28,5.18,-0.38,4.16,-0.22,2.88,0.00,4.80,-0.22,19.20,-4.39,19.20,-4.39,0.00,0.00,0.00,0.67
2024-04-02 01:30:00,2.27,-0.52,2.83,-0.48,4.75,-1.26,5.83,1.70,4.75,-0.30,5.09,-0.38,4.11,-0.22,2.79,0.00,4.74,-0.22,18.94,-4.46,18.94,-4.46,0.00,0.00,0.00,0.67
2024-04-02 02:00:00,2.25,-0.52,2.75,-0.51,4.62,-1.26,5.90,1.72,4.91,-0.27,5.15,-0.38,4.14,-0.22,2.89,0.00,4.80,-0.25,19.12,-4.49,19.12,-4.49,0.00,0.00,0.00,0.67
2024-04-02 02:30:00,2.25,-0.52,2.75,-0.51,4.62,-1.26,5.82,1.70,4.86,-0.25,5.03,-0.38,4.10,-0.22,2.85,0.00,4.75,-0.25,18.86,-4.52,18.86,-4.52,0.00,0.00,0.00,0.67
2024-04-02 03:00:00,2.18,-0.52,2.64,-0.54,4.48,-1.26,6.13,1.79,4.98,-0.25,4.97,-0.38,4.05,-0.22,2.85,0.00,4.66,-0.25,18.86,-4.53,18.86,-4.53,0.00,0.00,0.00,0.67
2024-04-02 03:30:00,2.24,-0.52,2.56,-0.57,4.41,-1.26,6.09,1.78,5.21,-0.28,5.00,-0.38,4.05,-0.22,2.83,0.00,4.49,-0.31,18.83,-4.60,18.83,-4.60,0.00,0.00,0.00,0.67
2024-04-02 04:00:00,2.22,-0.52,2.64,-0.51,4.31,-1.26,5.92,1.73,5.09,-0.26,5.00,-0.38,4.09,-0.22,2.83,0.00,4.44,-0.31,18.70,-4.58,18.70,-4.58,0.00,0.00,0.00,0.67
2024-04-02 04:30:00,2.22,-0.52,2.72,-0.51,4.28,-1.26,5.83,1.70,5.33,-0.22,5.00,-0.38,4.12,-0.22,2.82,0.00,4.52,-0.25,18.90,-4.44,18.90,-4.44,0.00,0.00,0.00,0.67
2024-04-02 05:00:00,2.19,-0.52,2.72,-0.47,4.35,-1.23,5.94,1.73,5.40,-0.22,5.05,-0.36,4.12,-0.22,2.85,0.00,4.56,-0.22,19.10,-4.36,19.10,-4.36,0.00,0.00,0.00,0.67
2024-04-02 05:30:00,2.15,-0.52,2.94,-0.41,4.46,-1.20,6.32,1.84,5.47,-0.22,5.36,-0.28,4.19,-0.22,3.03,0.00,4.77,-0.19,19.85,-4.03,19.85,-4.03,0.00,0.00,0.00,0.67
2024-04-02 06:00:00,2.32,-0.49,3.11,-0.39,4.58,-1.17,6.95,2.03,5.84,0.42,5.42,-0.28,4.29,0.00,3.36,0.23,5.02,0.22,21.08,-3.56,21.08,-3.56,0.00,0.00,0.00,0.67
2024-04-02 06:30:00,2.65,-0.34,3.53,-0.24,4.89,-1.01,7.68,2.24,7.03,0.67,5.95,-0.23,4.49,-0.22,3.92,0.29,5.82,0.48,23.90,-2.40,23.90,-2.40,0.00,0.00,0.00,0.67
2024-04-02 07:00:00,2.87,-0.34,3.95,0.22,5.62,-0.82,8.29,2.42,7.63,0.89,6.27,-0.23,4.65,-0.22,4.25,0.44,6.16,0.65,25.68,-1.48,25.68,-1.48,0.00,0.00,0.00,0.00
2024-04-02 07:30:00,3.16,-0.28,4.27,0.43,5.99,-0.71,9.07,2.64,8.29,1.22,6.63,0.22,5.09,0.00,4.84,0.58,6.75,0.85,28.02,-0.26,28.02,-0.26,0.00,0.00,0.00,0.00
2024-04-02 08:00:00,3.42,-0.20,4.79,0.59,6.66,-0.57,9.58,2.79,9.26,1.70,6.98,0.22,5.42,0.25,5.45,0.78,7.28,1.10,30.84,1.21,30.84,1.21,0.00,0.00,0.00,0.00
2024-04-02 08:30:00,3.73,0.24,4.95,0.57,7.26,-0.47,10.37,3.02,10.02,2.11,7.30,0.27,5.42,0.25,5.85,0.95,7.28,1.10,33.85,2.60,33.85,2.60,0.00,0.00,0.00,0.00
2024-04-02 09:00:00,3.93,0.26,5.27,0.69,7.81,0.08,10.46,3.05,9.99,2.23,7.52,0.27,6.15,0.27,6.04,1.09,7.76,1.10,34.62,3.09,34.62,3.09,0.00,0.00,0.00,0.67
2024-04-02 09:30:00,4.17,0.32,5.48,0.69,8.23,0.38,10.41,3.04,9.99,2.34,7.55,0.23,6.29,0.24,6.04,1.13,8.21,1.29,34.54,3.20,34.54,3.20,0.00,0.00,0.00,0.67
2024-04-02 10:00:00,4.15,0.32,5.70,0.77,8.49,0.47,10.50,3.06,9.99,2.48,7.55,0.23,6.42,0.30,6.04,1.30,8.28,1.25,34.77,3.52,34.77,3.52,0.00,0.00,0.00,0.67
2024-04-02 10:30:00,4.22,0.32,5.70,0.77,8.79,0.55,10.22,2.98,9.73,2.29,7.42,0.00,6.42,0.30,5.82,1.22,8.28,1.25,34.38,3.11,34.38,3.11,0.00,0.00,0.00,0.67
2024-04-02 11:00:00,4.32,0.33,5.55,0.89,9.04,0.52,10.56,3.08,9.69,2.49,7.56,0.23,6.50,0.40,5.89,1.27,8.46,1.46,35.65,4.04,35.65,4.04,0.00,0.00,0.00,0.67
2024-04-02 11:30:00,4.54,0.40,5.65,0.80,9.09,0.59,10.47,3.05,9.74,2.52,7.69,0.23,6.52,0.36,6.06,1.52,8.46,1.46,35.97,4.15,35.97,4.15,0.00,0.00,0.00,0.67
2024-04-02 12:00:00,4.55,0.43,5.69,0.88,8.91,0.55,10.60,3.09,9.80,2.62,7.61,0.23,6.57,0.43,6.13,1.60,8.33,1.38,35.98,4.28,35.98,4.28,0.00,0.00,0.00,0.67
2024-04-02 12:30:00,4.77,0.41,6.03,0.83,8.95,0.55,10.32,3.01,9.66,2.53,7.74,0.23,6.57,0.39,6.33,1.57,8.58,1.32,36.27,4.16,36.27,4.16,0.00,0.00,0.00,0.67
2024-04-02 13:00:00,4.43,0.39,5.55,0.77,8.75,0.47,10.34,3.01,9.56,2.55,7.51,0.23,6.32,0.38,5.94,1.54,8.69,1.50,35.48,4.22,35.48,4.22,0.00,0.00,0.00,0.67
2024-04-02 13:30:00,3.80,0.50,5.68,0.87,8.88,0.54,10.18,2.97,9.10,2.16,7.56,0.23,6.32,0.38,5.85,1.39,8.92,1.50,34.82,3.82,34.82,3.82,0.00,0.00,0.00,0.67
2024-04-02 14:00:00,3.99,0.33,5.59,0.92,8.88,0.49,10.09,2.94,9.01,2.03,7.54,0.23,6.22,0.38,5.64,1.41,8.72,1.50,34.68,3.74,34.68,3.74,0.00,0.00,0.00,0.67
2024-04-02 14:30:00,3.99,0.27,5.56,0.84,8.78,0.49,10.33,3.01,9.01,2.08,7.47,0.23,6.40,0.43,5.53,1.32,8.65,1.64,34.61,3.77,34.61,3.77,0.00,0.00,0.00,0.67
2024-04-02 15:00:00,3.99,0.25,5.94,0.91,8.72,0.49,10.39,3.03,8.98,2.08,7.57,0.23,6.35,0.43,5.72,1.36,8.65,1.57,35.15,3.79,35.15,3.79,0.00,0.00,0.00,0.67
2024-04-02 15:30:00,3.99,0.19,5.69,0.71,8.65,0.43,9.97,2.91,9.02,2.08,7.85,0.23,6.32,0.38,5.70,1.27,8.71,1.40,34.97,3.18,34.97,3.18,0.00,0.00,0.00,0.67
2024-04-02 16:00:00,4.02,0.24,5.46,0.47,8.63,0.30,9.98,2.91,8.93,1.87,7.92,0.23,6.32,0.30,5.60,1.11,8.60,1.26,34.76,2.56,34.76,2.56,0.00,0.00,0.00,0.67
2024-04-02 16:30:00,4.06,0.20,5.58,0.40,8.84,-0.35,9.96,2.91,8.29,1.54,7.75,0.23,6.19,0.23,5.50,0.94,8.34,1.03,33.86,1.71,33.86,1.71,0.00,0.00,0.00,0.67
2024-04-02 17:00:00,3.89,-0.22,5.68,0.38,9.08,-0.60,9.99,2.91,8.05,1.32,7.98,0.23,6.11,0.23,5.26,0.59,8.42,1.06,34.13,1.08,34.13,1.08,0.00,0.00,0.00,0.67
2024-04-02 17:30:00,3.77,-0.25,5.61,0.26,9.31,-0.60,9.92,2.89,7.60,0.93,8.22,0.29,6.06,0.23,5.05,0.51,8.38,1.06,33.32,0.42,33.32,0.42,0.00,0.00,0.00,0.67
2024-04-02 18:00:00,3.76,-0.25,5.37,0.26,9.43,-0.65,9.60,2.80,7.08,0.76,8.27,0.22,6.01,0.23,4.96,0.44,8.13,0.99,31.92,-0.41,31.92,-0.41,0.00,0.00,0.00,0.67
2024-04-02 18:30:00,3.59,-0.33,5.27,0.23,9.43,-0.63,9.27,2.70,7.11,0.81,8.34,-0.22,6.01,0.23,4.85,0.34,7.58,0.72,31.22,-0.91,31.22,-0.91,0.00,0.00,0.00,0.67
2024-04-02 19:00:00,3.50,-0.36,5.31,0.15,9.32,-0.74,9.33,2.72,7.25,0.88,8.23,-0.22,6.06,0.23,4.76,0.28,8.04,1.01,28.73,-1.30,28.73,-1.30,0.00,0.00,0.00,0.67
2024-04-02 19:30:00,3.39,-0.36,5.40,0.25,9.04,-0.84,9.31,2.71,7.08,0.82,8.29,0.00,6.06,0.23,4.80,0.28,7.86,0.87,-2.44,-6.53,-2.44,-6.53,0.00,0.00,14.16,1.96
2024-04-02 20:00:00,3.34,-0.36,5.27,0.25,9.04,-0.84,9.18,2.68,7.20,0.82,8.35,-0.22,6.14,0.23,4.80,0.25,8.07,0.91,-3.42,-6.81,-3.42,-6.81,0.00,0.00,33.92,5.23
2024-04-02 20:30:00,3.18,-0.38,5.16,0.25,8.80,-0.91,9.13,2.66,7.27,0.82,8.10,-0.22,5.91,0.23,4.73,0.25,7.85,0.89,-1.73,-6.80,-1.73,-6.80,0.00,0.00,34.88,5.32
2024-04-02 21:00:00,3.06,-0.40,5.09,0.30,8.57,-0.98,8.82,2.57,7.17,0.86,7.96,-0.22,5.68,0.23,4.66,0.28,7.75,0.92,29.09,-1.36,29.09,-1.36,0.00,0.00,4.26,0.88
2024-04-02 21:30:00,3.01,-0.40,4.88,0.26,8.16,-0.98,8.68,2.53,7.11,0.82,7.48,-0.22,5.51,0.23,4.53,0.25,7.56,0.86,28.80,-1.56,28.80,-1.56,0.00,0.00,4.26,0.67
2024-04-02 22:00:00,2.89,-0.38,4.56,-0.07,7.78,-1.03,8.27,2.41,6.52,0.64,7.07,-0.29,5.37,0.23,4.35,0.25,6.94,0.65,27.08,-2.25,27.08,-2.25,0.00,0.00,0.00,0.67
2024-04-02 22:30:00,2.66,-0.48,4.43,-0.21,7.28,-1.08,7.97,2.32,6.42,0.72,6.52,-0.35,5.07,0.00,4.02,0.22,6.70,0.53,25.72,-2.53,25.72,-2.53,0.00,0.00,0.00,0.67
2024-04-02 23:00:00,2.63,-0.50,4.22,-0.21,6.85,-1.15,7.59,2.21,6.20,0.72,6.24,-0.37,4.85,0.22,3.76,0.28,6.29,0.51,24.42,-2.66,24.42,-2.66,0.00,0.00,0.00,0.67
2024-04-02 23:30:00,2.45,-0.53,3.91,-0.24,6.21,-1.15,7.38,2.15,6.05,0.67,5.98,-0.37,4.64,0.00,3.50,0.00,6.01,0.41,23.22,-2.93,23.22,-2.93,0.00,0.00,0.00,0.67
2024-04-03 00:00:00,2.37,-0.50,3.68,-0.26,5.63,-1.19,7.25,2.12,5.88,0.67,5.64,-0.37,4.61,0.00,3.36,0.00,5.76,0.38,22.41,-2.99,22.41,-2.99,0.00,0.00,0.00,0.67
2024-04-03 00:30:00,2.32,-0.48,3.51,-0.26,5.35,-1.19,6.72,1.96,5.87,0.67,5.37,-0.39,4.55,0.00,3.28,0.00,5.69,0.38,21.62,-3.09,21.62,-3.09,0.00,0.00,0.00,0.67
2024-04-03 01:00:00,2.19,-0.48,3.46,-0.26,5.04,-1.16,6.59,1.92,5.87,0.69,5.22,-0.39,4.47,0.00,3.12,0.00,5.74,0.44,21.18,-3.14,21.18,-3.14,0.00,0.00,0.00,0.67
2024-04-03 01:30:00,2.15,-0.46,3.23,-0.26,4.82,-1.17,6.60,1.93,5.77,0.66,5.13,-0.39,4.47,0.22,3.00,0.00,5.85,0.49,20.90,-3.08,20.90,-3.08,0.00,0.00,0.00,0.67
2024-04-03 02:00:00,2.15,-0.46,3.18,-0.26,4.72,-1.17,6.50,1.90,5.72,0.53,5.19,-0.39,4.47,0.00,3.24,0.00,5.65,0.33,20.84,-3.29,20.84,-3.29,0.00,0.00,0.00,0.67
2024-04-03 02:30:00,2.10,-0.50,3.14,-0.28,4.72,-1.17,6.31,1.84,5.95,0.69,5.11,-0.39,4.43,0.00,3.22,0.22,5.31,0.23,20.54,-3.40,20.54,-3.40,0.00,0.00,0.00,0.67
2024-04-03 03:00:00,2.08,-0.50,3.06,-0.28,4.62,-1.17,6.57,1.92,6.02,0.66,5.08,-0.39,4.37,0.00,3.17,0.00,5.39,0.31,20.58,-3.30,20.58,-3.30,0.00,0.00,0.00,0.67
2024-04-03 03:30:00,2.08,-0.50,2.99,-0.30,4.51,-1.17,6.62,1.93,6.16,0.70,5.04,-0.39,4.41,0.00,3.17,0.00,5.32,0.31,20.56,-3.26,20.56,-3.26,0.00,0.00,0.00,0.67
2024-04-03 04:00:00,2.03,-0.50,3.05,-0.27,4.42,-1.17,6.81,1.99,6.02,0.66,5.04,-0.39,4.41,0.00,3.17,0.00,5.37,0.34,20.61,-3.28,20.61,-3.28,0.00,0.00,0.00,0.67
2024-04-03 04:30:00,2.10,-0.54,3.10,-0.27,4.38,-1.15,6.88,2.01,6.10,0.62,5.04,-0.39,4.45,0.00,3.15,0.00,5.48,0.32,20.82,-3.24,20.82,-3.24,0.00,0.00,0.00,0.67
2024-04-03 05:00:00,2.10,-0.52,3.07,-0.32,4.43,-1.12,7.00,2.04,6.33,0.73,5.09,-0.36,4.45,0.00,3.18,0.22,5.50,0.41,21.08,-3.05,21.08,-3.05,0.00,0.00,0.00,0.67
2024-04-03 05:30:00,2.08,-0.52,3.21,-0.30,4.53,-1.07,7.32,2.13,8.01,1.30,5.32,-0.34,4.51,0.00,3.36,0.24,5.47,0.41,22.54,-2.61,22.54,-2.61,0.00,0.00,0.00,0.67
2024-04-03 06:00:00,2.21,-0.47,3.38,-0.30,4.85,-1.01,7.61,2.22,8.42,1.57,5.34,-0.29,4.56,0.22,3.66,0.27,5.57,0.46,23.42,-2.04,23.42,-2.04,0.00,0.00,0.00,0.67
2024-04-03 06:30:00,2.63,-0.29,3.85,0.19,5.08,-0.91,8.21,2.40,9.09,1.86,6.00,-0.24,4.78,0.22,4.29,0.47,6.06,0.62,25.92,-0.82,25.92,-0.82,0.00,0.00,0.00,0.67
2024-04-03 07:00:00,2.89,-0.26,4.09,0.34,5.87,-0.72,8.75,2.55,10.05,2.22,6.38,-0.24,4.98,0.22,4.81,0.81,6.33,0.81,27.88,0.33,27.88,0.33,0.00,0.00,0.00,0.67
2024-04-03 07:30:00,3.18,-0.24,4.38,0.53,6.32,-0.54,9.60,2.80,10.77,2.46,6.75,0.00,5.34,0.22,5.39,1.06,6.91,1.05,30.26,1.52,30.26,1.52,0.00,0.00,0.00,0.67
2024-04-03 08:00:00,3.31,0.14,4.95,0.67,7.04,-0.24,10.32,3.01,11.72,2.94,6.99,0.00,5.63,0.22,5.92,1.27,7.23,1.10,32.58,2.75,32.58,2.75,0.00,0.00,0.00,0.67
2024-04-03 08:30:00,3.62,0.24,5.12,0.67,7.73,0.42,10.88,3.17,12.21,3.11,7.42,0.24,6.02,0.30,6.40,1.58,8.07,1.34,35.96,4.20,35.96,4.20,0.00,0.00,0.00,0.67
2024-04-03 09:00:00,3.62,0.24,5.12,0.67,8.44,0.53,11.49,3.35,12.24,3.15,7.52,0.24,6.02,0.30,6.71,1.91,8.07,1.34,37.28,4.88,37.28,4.88,0.00,0.00,0.00,0.67
